# ID	Field	StarID	RA	Decl	I	V	P_1	dP_1
OGLE-SMC-CEP-4258	SMC115.8	335	01:11:14.26	-72:54:09.0	16.979	17.553	1.4456473	0.0000010
OGLE-SMC-CEP-4259	SMC115.8	156	01:11:15.84	-72:55:01.5	16.268	16.954	2.7489478	0.0000110
OGLE-SMC-CEP-4260	SMC119.6	6882	01:11:16.87	-71:31:33.8	15.062	15.604	2.6131736	0.0000234
OGLE-SMC-CEP-4261	SMC117.6	49	01:11:17.04	-73:51:49.7	15.539	16.081	2.1612080	0.0000126
OGLE-SMC-CEP-4262	SMC119.6	6938	01:11:17.11	-71:32:57.3	15.785	16.390	2.0931675	0.0000077
OGLE-SMC-CEP-4263	SMC115.7	360	01:11:19.59	-72:45:52.1	17.085	17.706	0.8367632	0.0000011
OGLE-SMC-CEP-4264	SMC117.5	120	01:11:19.71	-73:43:37.6	16.933	17.585	1.5692651	0.0000011
OGLE-SMC-CEP-4265	SMC118.6	7580	01:11:20.09	-72:01:29.6	16.514	17.014	1.1092289	0.0000014
OGLE-SMC-CEP-4266	SMC115.7	179	01:11:21.05	-72:46:18.5	15.575	16.095	2.5481120	0.0000021
OGLE-SMC-CEP-4267	SMC119.7	8216	01:11:22.82	-71:35:47.9	14.943	15.625	5.7390779	0.0000129
OGLE-SMC-CEP-4268	SMC118.8	9863	01:11:23.99	-72:27:02.9	16.802	17.313	1.1967896	0.0000004
OGLE-SMC-CEP-4269	SMC116.6	376	01:11:24.77	-73:11:51.6	17.153	17.741	0.9132906	0.0000007
OGLE-SMC-CEP-4270	SMC115.7	10504	01:11:25.32	-72:46:50.2	17.079	17.676	0.8996070	0.0000009
OGLE-SMC-CEP-4271	SMC115.7	10377	01:11:25.74	-72:53:07.7	15.796	16.373	2.4211934	0.0000015
OGLE-SMC-CEP-4272	SMC116.7	308	01:11:26.36	-73:20:46.6	16.801	17.330	0.8213554	0.0000010
OGLE-SMC-CEP-4273	SMC119.5	5947	01:11:27.64	-71:24:37.7	15.796	-99.99	1.7480559	0.0000113
OGLE-SMC-CEP-4274	SMC118.5	6957	01:11:27.65	-71:57:24.0	16.758	17.346	1.4138024	0.0000007
OGLE-SMC-CEP-4275	SMC118.7	8481	01:11:27.94	-72:10:05.3	15.074	15.690	2.9033522	0.0000079
OGLE-SMC-CEP-4276	SMC116.5	344	01:11:28.44	-73:08:40.7	16.837	17.471	1.1377022	0.0000013
OGLE-SMC-CEP-4277	SMC115.6	10229	01:11:28.99	-72:38:42.8	15.541	16.051	1.9113951	0.0000032
OGLE-SMC-CEP-4278	SMC119.7	8296	01:11:29.57	-71:40:38.8	15.905	16.538	2.8864306	0.0000022
OGLE-SMC-CEP-4279	SMC115.7	10384	01:11:33.20	-72:52:09.8	15.960	16.548	1.8021107	0.0000021
OGLE-SMC-CEP-4280	SMC118.7	8643	01:11:33.75	-72:11:05.5	17.176	17.900	1.4518681	0.0000016
OGLE-SMC-CEP-4281	SMC115.6	10232	01:11:34.74	-72:41:01.6	15.784	16.338	1.9246637	0.0000031
OGLE-SMC-CEP-4282	SMC116.8	57	01:11:35.05	-73:34:10.4	15.742	16.322	1.7961557	0.0000031
OGLE-SMC-CEP-4283	SMC118.7	8645	01:11:35.25	-72:17:46.8	16.823	17.308	0.7278219	0.0000045
OGLE-SMC-CEP-4284	SMC115.8	10624	01:11:37.06	-72:53:48.6	16.623	17.268	1.4306530	0.0000032
OGLE-SMC-CEP-4285	SMC119.8	10579	01:11:37.47	-71:46:07.9	16.808	17.270	0.8353993	0.0000006
OGLE-SMC-CEP-4286	SMC115.8	10535	01:11:37.92	-72:58:02.5	15.303	16.005	4.9409863	0.0000049
OGLE-SMC-CEP-4287	SMC116.7	155	01:11:37.93	-73:24:58.4	16.685	17.354	1.6758136	0.0000012
OGLE-SMC-CEP-4288	SMC118.8	10117	01:11:38.38	-72:23:33.3	17.397	18.040	1.2817463	0.0000012
OGLE-SMC-CEP-4289	SMC115.8	10536	01:11:38.74	-72:54:30.9	15.495	16.190	3.3167949	0.0000040
OGLE-SMC-CEP-4290	SMC116.8	132	01:11:39.15	-73:31:32.6	16.371	16.836	0.9849406	0.0000007
OGLE-SMC-CEP-4291	SMC119.7	8223	01:11:39.52	-71:41:28.5	15.538	16.224	3.0467583	0.0000032
OGLE-SMC-CEP-4292	SMC115.5	8989	01:11:39.73	-72:34:19.8	15.348	15.906	2.2407970	0.0000080
OGLE-SMC-CEP-4293	SMC119.6	6892	01:11:40.92	-71:27:13.2	15.636	16.228	3.0313054	0.0000021
OGLE-SMC-CEP-4294	SMC119.8	10581	01:11:41.44	-71:50:41.5	17.081	17.686	1.2415478	0.0000009
OGLE-SMC-CEP-4295	SMC119.6	6845	01:11:42.17	-71:26:14.2	14.744	15.454	6.4292681	0.0000174
OGLE-SMC-CEP-4296	SMC115.6	10562	01:11:42.27	-72:36:24.8	17.455	18.153	1.1491464	0.0000020
OGLE-SMC-CEP-4297	SMC119.5	5896	01:11:44.54	-71:21:40.2	15.216	15.892	4.2107529	0.0000043
OGLE-SMC-CEP-4298	SMC117.5	58	01:11:45.19	-73:39:31.0	16.033	16.562	2.0306126	0.0000010
OGLE-SMC-CEP-4299	SMC118.7	8549	01:11:46.00	-72:12:53.8	15.509	16.184	3.3463980	0.0000047
OGLE-SMC-CEP-4300	SMC119.7	8224	01:11:46.33	-71:37:27.0	15.202	15.919	4.7299503	0.0000107
OGLE-SMC-CEP-4301	SMC119.5	6053	01:11:46.36	-71:18:16.9	17.527	18.018	0.5152235	0.0000005
OGLE-SMC-CEP-4302	SMC115.7	10534	01:11:46.94	-72:44:48.4	16.973	17.615	1.3577305	0.0000015
OGLE-SMC-CEP-4303	SMC117.6	60	01:11:47.80	-73:48:22.9	16.141	16.599	1.1679174	0.0000014
OGLE-SMC-CEP-4304	SMC118.5	6887	01:11:48.20	-71:55:51.4	15.746	16.309	2.5095929	0.0000025
OGLE-SMC-CEP-4305	SMC116.6	181	01:11:48.23	-73:14:32.7	15.904	16.466	1.7274359	0.0000080
OGLE-SMC-CEP-4306	SMC115.7	10538	01:11:48.50	-72:50:29.9	16.878	17.525	1.5149523	0.0000009
OGLE-SMC-CEP-4307	SMC116.6	29	01:11:51.81	-73:14:47.5	14.956	15.706	5.9433774	0.0000110
OGLE-SMC-CEP-4308	SMC117.7	51	01:11:51.92	-74:02:54.6	15.372	16.019	2.5970431	0.0000048
OGLE-SMC-CEP-4309	SMC115.6	10371	01:11:52.14	-72:39:50.5	16.772	17.194	0.7704002	0.0000004
OGLE-SMC-CEP-4310	SMC117.6	61	01:11:52.15	-73:46:34.7	15.586	16.077	2.0654435	0.0000856
OGLE-SMC-CEP-4311	SMC115.7	10547	01:11:54.37	-72:45:05.9	17.146	17.624	0.5731070	0.0000024
OGLE-SMC-CEP-4312	SMC119.3	135	01:11:55.41	-71:25:11.0	16.750	-99.99	1.4051528	0.0000017
OGLE-SMC-CEP-4313	SMC115.6	10253	01:11:55.75	-72:43:18.0	15.688	16.340	3.1927379	0.0000019
OGLE-SMC-CEP-4314	SMC117.5	150	01:11:56.76	-73:42:47.8	17.177	17.725	0.6430463	0.0000009
OGLE-SMC-CEP-4315	SMC116.7	9710	01:11:57.55	-73:21:08.5	16.998	17.608	1.1551963	0.0000012
OGLE-SMC-CEP-4316	SMC118.5	6896	01:11:57.60	-71:58:04.5	16.069	16.607	1.2957839	0.0000013
OGLE-SMC-CEP-4317	SMC118.6	7876	01:11:58.17	-72:07:51.5	17.518	18.125	0.9466190	0.0000008
OGLE-SMC-CEP-4318	SMC118.7	8489	01:11:58.97	-72:13:12.2	14.969	15.716	5.8243418	0.0000265
OGLE-SMC-CEP-4319	SMC118.6	7517	01:12:04.08	-72:02:28.6	15.777	16.356	2.5623003	0.0000017
OGLE-SMC-CEP-4320	SMC117.6	66	01:12:04.29	-73:50:30.3	16.163	16.641	1.1315556	0.0000013
OGLE-SMC-CEP-4321	SMC115.7	10411	01:12:05.13	-72:53:10.1	15.832	16.414	1.7233820	0.0000024
OGLE-SMC-CEP-4322	SMC118.8	9710	01:12:06.16	-72:25:48.9	14.963	15.620	4.7690206	0.0000050
OGLE-SMC-CEP-4323	SMC115.6	10260	01:12:06.21	-72:40:15.3	15.865	16.394	1.5234900	0.0000014
OGLE-SMC-CEP-4324	SMC119.4	19	01:12:07.15	-71:21:53.5	15.611	16.319	3.5377946	0.0000031
OGLE-SMC-CEP-4325	SMC119.1	123	01:12:08.73	-71:47:11.1	16.930	17.507	1.2792475	0.0000005
OGLE-SMC-CEP-4326	SMC115.7	10414	01:12:08.76	-72:45:31.5	15.632	16.335	3.1690690	0.0000025
OGLE-SMC-CEP-4327	SMC115.7	10357	01:12:11.27	-72:52:39.3	14.903	15.492	2.9449832	0.0000068
OGLE-SMC-CEP-4328	SMC119.3	81	01:12:12.94	-71:25:03.2	15.623	16.208	2.0678538	0.0000031
OGLE-SMC-CEP-4329	SMC119.4	128	01:12:13.87	-71:24:28.5	16.811	-99.99	1.7078318	0.0000028
OGLE-SMC-CEP-4330	SMC116.5	11773	01:12:15.72	-73:03:56.5	15.578	16.439	5.0140403	0.0000078
OGLE-SMC-CEP-4331	SMC115.7	10572	01:12:16.82	-72:46:10.8	16.500	17.050	1.2103947	0.0000012
OGLE-SMC-CEP-4332	SMC117.6	164	01:12:16.85	-73:55:02.0	16.470	16.989	1.3951850	0.0000008
OGLE-SMC-CEP-4333	SMC119.1	128	01:12:17.22	-71:45:08.7	16.597	16.996	0.7446157	0.0000013
OGLE-SMC-CEP-4334	SMC117.5	163	01:12:17.73	-73:44:24.9	16.450	16.927	0.8879473	0.0000006
OGLE-SMC-CEP-4335	SMC119.2	24	01:12:18.88	-71:34:50.5	15.399	16.044	3.6903053	0.0000042
OGLE-SMC-CEP-4336	SMC119.2	144	01:12:19.67	-71:34:56.0	16.819	17.308	0.8817593	0.0000006
OGLE-SMC-CEP-4337	SMC115.6	10198	01:12:21.74	-72:44:34.3	15.092	15.889	5.6329875	0.0000647
OGLE-SMC-CEP-4338	SMC119.1	131	01:12:23.72	-71:49:44.7	16.752	17.385	1.5797468	0.0000009
OGLE-SMC-CEP-4339	SMC115.6	10281	01:12:25.00	-72:37:47.1	15.753	16.267	2.2735641	0.0000010
OGLE-SMC-CEP-4340	SMC118.8	9812	01:12:25.60	-72:23:47.1	15.692	16.217	1.6872184	0.0000065
OGLE-SMC-CEP-4341	SMC118.7	8496	01:12:27.65	-72:10:02.2	14.971	15.750	5.7311461	0.0000437
OGLE-SMC-CEP-4342	SMC118.5	6918	01:12:33.12	-71:59:36.6	15.560	16.126	2.0930582	0.0000093
OGLE-SMC-CEP-4343	SMC116.8	7825	01:12:33.37	-73:35:25.1	15.125	15.750	2.8463097	0.0000052
OGLE-SMC-CEP-4344	SMC115.7	10434	01:12:34.66	-72:48:12.0	16.012	16.666	1.8603660	0.0000053
OGLE-SMC-CEP-4345	SMC117.5	177	01:12:36.66	-73:46:06.9	16.454	17.035	1.7934551	0.0000091
OGLE-SMC-CEP-4346	SMC119.3	35	01:12:37.18	-71:29:29.6	15.491	16.045	2.0777347	0.0000483
OGLE-SMC-CEP-4347	SMC115.8	10508	01:12:38.42	-73:01:51.5	14.887	15.595	6.6932290	0.0000282
OGLE-SMC-CEP-4348	SMC119.4	28	01:12:38.72	-71:19:18.2	15.603	16.317	3.6183155	0.0000038
OGLE-SMC-CEP-4349	SMC115.6	10295	01:12:40.32	-72:35:52.0	15.906	16.562	3.0614603	0.0000032
OGLE-SMC-CEP-4350	SMC119.3	178	01:12:41.21	-71:29:05.0	16.949	17.556	1.3178962	0.0000006
OGLE-SMC-CEP-4351	SMC118.1	31	01:12:42.30	-72:19:32.7	15.352	15.914	2.1968061	0.0000035
OGLE-SMC-CEP-4352	SMC115.7	10600	01:12:42.65	-72:46:45.9	16.770	17.355	1.5669667	0.0000009
OGLE-SMC-CEP-4353	SMC119.1	83	01:12:43.56	-71:44:38.3	15.710	16.404	3.7120604	0.0000050
OGLE-SMC-CEP-4354	SMC119.2	70	01:12:43.85	-71:39:43.4	16.288	16.976	2.3775368	0.0000032
OGLE-SMC-CEP-4355	SMC117.6	183	01:12:43.93	-73:54:59.3	16.812	17.425	1.4178823	0.0000007
OGLE-SMC-CEP-4356	SMC119.2	162	01:12:46.44	-71:42:03.1	16.821	17.458	1.5616547	0.0000015
OGLE-SMC-CEP-4357	SMC118.1	111	01:12:46.68	-72:25:37.4	17.124	17.753	1.2641823	0.0000007
OGLE-SMC-CEP-4358	SMC116.6	11104	01:12:47.09	-73:14:53.4	16.695	17.332	1.1831340	0.0000011
OGLE-SMC-CEP-4359	SMC116.6	11227	01:12:48.04	-73:18:03.4	16.933	17.501	1.3318242	0.0000006
OGLE-SMC-CEP-4360	SMC118.3	117	01:12:49.44	-72:00:51.0	16.853	17.405	1.3575554	0.0000006
OGLE-SMC-CEP-4361	SMC119.2	74	01:12:50.19	-71:35:57.6	15.660	16.255	3.0563410	0.0000018
OGLE-SMC-CEP-4362	SMC116.8	7892	01:12:53.53	-73:33:03.0	16.420	16.916	1.0877485	0.0000007
OGLE-SMC-CEP-4363	SMC118.1	256	01:12:54.45	-72:18:53.7	17.636	18.156	0.6044541	0.0000004
OGLE-SMC-CEP-4364	SMC116.6	11108	01:12:55.84	-73:16:35.3	16.390	16.940	1.1635055	0.0000013
OGLE-SMC-CEP-4365	SMC116.8	7896	01:12:56.68	-73:31:05.3	16.294	17.005	1.4343681	0.0000010
OGLE-SMC-CEP-4366	SMC118.1	43	01:12:57.40	-72:20:30.4	15.630	16.224	2.8121849	0.0000015
OGLE-SMC-CEP-4367	SMC115.5	9002	01:12:57.64	-72:27:47.4	15.268	15.829	2.5092318	0.0000036
OGLE-SMC-CEP-4368	SMC116.5	11789	01:12:57.67	-73:05:00.6	15.707	16.369	3.0456496	0.0000047
OGLE-SMC-CEP-4369	SMC115.6	10765	01:13:01.46	-72:38:13.9	17.371	17.796	0.8034413	0.0000006
OGLE-SMC-CEP-4370	SMC115.8	10602	01:13:06.14	-73:01:52.3	15.977	16.551	2.3434917	0.0000058
OGLE-SMC-CEP-4371	SMC115.7	10631	01:13:07.00	-72:46:05.0	16.901	17.450	1.0381824	0.0000010
OGLE-SMC-CEP-4372	SMC118.1	133	01:13:07.60	-72:19:12.5	16.298	16.848	1.4512607	0.0000016
OGLE-SMC-CEP-4373	SMC117.6	5328	01:13:08.40	-73:48:29.1	15.818	16.457	1.9052080	0.0000041
OGLE-SMC-CEP-4374	SMC118.4	18	01:13:08.67	-71:52:41.6	15.353	15.858	2.3230158	0.0000032
OGLE-SMC-CEP-4375	SMC115.5	9008	01:13:11.40	-72:30:51.6	14.908	15.503	4.4138354	0.0000055
OGLE-SMC-CEP-4376	SMC117.5	4564	01:13:11.98	-73:43:41.1	16.824	17.465	1.6989121	0.0000012
OGLE-SMC-CEP-4377	SMC115.7	10484	01:13:12.12	-72:52:31.4	15.647	16.336	2.9926166	0.0000073
OGLE-SMC-CEP-4378	SMC115.7	10370	01:13:12.15	-72:47:44.1	15.179	15.796	2.6734979	0.0000198
OGLE-SMC-CEP-4379	SMC118.3	24	01:13:14.11	-72:05:16.7	15.045	15.610	2.7832789	0.0000172
OGLE-SMC-CEP-4380	SMC115.5	9097	01:13:15.49	-72:33:06.5	15.633	16.236	2.9688559	0.0000024
OGLE-SMC-CEP-4381	SMC116.7	9817	01:13:16.00	-73:24:08.4	16.995	17.507	1.0249530	0.0000004
OGLE-SMC-CEP-4382	SMC119.3	50	01:13:16.30	-71:32:18.4	15.561	16.230	3.5005414	0.0000032
OGLE-SMC-CEP-4383	SMC115.5	9222	01:13:17.57	-72:27:46.0	16.145	16.878	2.3712644	0.0000058
OGLE-SMC-CEP-4384	SMC115.7	10493	01:13:17.95	-72:50:19.4	15.813	16.582	3.3048587	0.0000039
OGLE-SMC-CEP-4385	SMC115.8	10733	01:13:18.16	-72:59:53.0	16.397	16.968	1.8474768	0.0000015
OGLE-SMC-CEP-4386	SMC116.8	8004	01:13:18.20	-73:34:57.7	17.025	17.415	0.4645600	0.0000012
OGLE-SMC-CEP-4387	SMC119.2	195	01:13:21.78	-71:38:37.4	16.944	17.531	1.3246890	0.0000008
OGLE-SMC-CEP-4388	SMC116.5	11796	01:13:22.69	-73:02:25.9	15.710	16.306	2.0342912	0.0000064
OGLE-SMC-CEP-4389	SMC119.1	40	01:13:25.10	-71:48:01.4	15.469	16.098	2.4622687	0.0000049
OGLE-SMC-CEP-4390	SMC117.5	4507	01:13:25.79	-73:37:39.6	15.642	16.382	3.0083872	0.0000036
OGLE-SMC-CEP-4391	SMC115.2	252	01:13:26.77	-72:52:34.5	17.553	18.101	1.2994777	0.0000008
OGLE-SMC-CEP-4392	SMC115.3	146	01:13:27.27	-72:36:38.3	16.689	17.309	1.6262479	0.0000009
OGLE-SMC-CEP-4393	SMC115.4	1	01:13:27.72	-72:28:22.3	13.792	14.594	13.4698203	0.0000689
OGLE-SMC-CEP-4394	SMC116.8	7911	01:13:28.45	-73:35:22.4	16.379	16.934	1.0950183	0.0000012
OGLE-SMC-CEP-4395	SMC115.3	19	01:13:28.84	-72:39:42.9	15.227	15.831	2.8695961	0.0000088
OGLE-SMC-CEP-4396	SMC116.8	8018	01:13:29.36	-73:30:58.1	16.807	17.299	0.7598602	0.0000004
OGLE-SMC-CEP-4397	SMC119.2	202	01:13:29.91	-71:39:52.0	16.874	17.407	1.3319647	0.0000007
OGLE-SMC-CEP-4398	SMC118.2	148	01:13:30.00	-72:14:30.8	16.479	17.167	2.0536600	0.0000015
OGLE-SMC-CEP-4399	SMC117.5	4575	01:13:30.22	-73:38:36.5	16.632	17.197	1.1585173	0.0000028
OGLE-SMC-CEP-4400	SMC115.4	42	01:13:32.06	-72:30:02.0	15.775	16.390	2.5739318	0.0000015
OGLE-SMC-CEP-4401	SMC118.1	17	01:13:33.44	-72:20:25.2	15.044	15.643	2.8914462	0.0000053
OGLE-SMC-CEP-4402	SMC116.5	11877	01:13:33.72	-73:08:37.4	16.644	17.215	1.1430246	0.0000015
OGLE-SMC-CEP-4403	SMC115.4	118	01:13:36.73	-72:28:00.6	16.302	-99.99	1.2990119	0.0000040
OGLE-SMC-CEP-4404	SMC115.2	121	01:13:37.44	-72:52:03.5	16.451	16.995	1.2799885	0.0000011
OGLE-SMC-CEP-4405	SMC117.7	3381	01:13:38.00	-73:58:51.5	16.404	17.145	2.1204126	0.0000041
OGLE-SMC-CEP-4406	SMC119.3	226	01:13:40.00	-71:27:26.3	16.836	17.310	0.9278946	0.0000007
OGLE-SMC-CEP-4407	SMC116.5	12031	01:13:41.12	-73:06:25.2	17.312	17.876	0.7686767	0.0000008
OGLE-SMC-CEP-4408	SMC116.8	8028	01:13:42.02	-73:33:18.9	17.120	17.724	0.9677527	0.0000006
OGLE-SMC-CEP-4409	SMC117.6	5514	01:13:42.11	-73:54:39.2	17.224	17.764	0.5957096	0.0000006
OGLE-SMC-CEP-4410	SMC119.2	5626	01:13:42.41	-71:41:39.6	14.788	15.466	5.7895415	0.0000090
OGLE-SMC-CEP-4411	SMC116.7	9689	01:13:42.57	-73:28:57.0	16.013	16.557	2.2825271	0.0000013
OGLE-SMC-CEP-4412	SMC117.8	2896	01:13:42.63	-74:11:45.3	16.799	17.463	1.4372981	0.0000014
OGLE-SMC-CEP-4413	SMC119.3	6273	01:13:43.58	-71:25:18.5	14.776	15.526	7.1924822	0.0000202
OGLE-SMC-CEP-4414	SMC118.2	357	01:13:45.08	-72:09:37.7	17.238	17.849	0.8386099	0.0000016
OGLE-SMC-CEP-4415	SMC118.2	173	01:13:46.54	-72:11:43.0	16.915	17.476	1.3678919	0.0000006
OGLE-SMC-CEP-4416	SMC116.7	9847	01:13:46.67	-73:21:17.2	17.418	17.894	1.0811357	0.0000006
OGLE-SMC-CEP-4417	SMC118.1	165	01:13:48.47	-72:24:35.5	16.910	17.528	1.3410288	0.0000006
OGLE-SMC-CEP-4418	SMC116.7	9851	01:13:49.10	-73:22:52.5	17.163	17.613	0.5948976	0.0000003
OGLE-SMC-CEP-4419	SMC116.5	12055	01:13:49.44	-73:06:11.2	16.769	17.492	1.9201618	0.0000015
OGLE-SMC-CEP-4420	SMC119.3	6294	01:13:50.89	-71:32:02.5	15.207	15.933	4.5770573	0.0000065
OGLE-SMC-CEP-4421	SMC118.3	86	01:13:50.95	-72:03:45.3	16.013	16.519	1.3238356	0.0000013
OGLE-SMC-CEP-4422	SMC119.3	6341	01:13:53.38	-71:29:34.0	16.057	16.710	2.4652772	0.0000013
OGLE-SMC-CEP-4423	SMC115.2	63	01:13:53.80	-72:46:04.4	15.744	16.288	2.4272699	0.0000015
OGLE-SMC-CEP-4424	SMC119.2	5613	01:13:54.68	-71:37:18.6	14.847	15.547	6.0643660	0.0000110
OGLE-SMC-CEP-4425	SMC116.7	9700	01:13:57.86	-73:21:26.8	16.271	16.745	1.6224400	0.0000009
OGLE-SMC-CEP-4426	SMC117.5	4598	01:14:00.08	-73:42:01.6	16.755	17.393	1.3639647	0.0000010
OGLE-SMC-CEP-4427	SMC115.1	139	01:14:02.18	-72:57:17.6	16.977	17.548	1.0054286	0.0000011
OGLE-SMC-CEP-4428	SMC116.4	142	01:14:02.27	-73:10:37.5	16.970	-99.99	1.0135346	0.0000018
OGLE-SMC-CEP-4429	SMC115.3	92	01:14:05.21	-72:40:00.9	15.947	16.325	1.7979861	0.0000325
OGLE-SMC-CEP-4430	SMC118.4	78	01:14:06.52	-71:52:34.3	16.028	16.597	1.5437667	0.0000017
OGLE-SMC-CEP-4431	SMC119.2	5767	01:14:09.89	-71:40:24.4	16.896	17.358	0.8482445	0.0000007
OGLE-SMC-CEP-4432	SMC118.2	193	01:14:10.11	-72:10:13.8	16.578	17.213	1.5309199	0.0000022
OGLE-SMC-CEP-4433	SMC115.4	68	01:14:15.94	-72:31:06.0	16.158	16.848	2.2646184	0.0000017
OGLE-SMC-CEP-4434	SMC119.3	6352	01:14:16.09	-71:27:01.8	15.854	16.420	2.5285161	0.0000013
OGLE-SMC-CEP-4435	SMC119.3	6277	01:14:16.12	-71:30:52.6	14.890	15.693	6.7827259	0.0000525
OGLE-SMC-CEP-4436	SMC115.3	97	01:14:16.83	-72:43:01.8	15.612	16.173	2.7465648	0.0000021
OGLE-SMC-CEP-4437	SMC116.4	162	01:14:17.88	-73:07:23.2	17.138	17.743	0.9992436	0.0000005
OGLE-SMC-CEP-4438	SMC118.1	193	01:14:18.16	-72:18:26.2	16.713	17.177	0.9399489	0.0000015
OGLE-SMC-CEP-4439	SMC115.2	75	01:14:18.79	-72:45:48.3	15.636	16.325	3.0079164	0.0000040
OGLE-SMC-CEP-4440	SMC116.3	95	01:14:21.35	-73:17:18.7	16.373	16.911	1.1470044	0.0000017
OGLE-SMC-CEP-4441	SMC117.7	3409	01:14:22.49	-73:55:57.4	16.636	17.290	1.6345373	0.0000035
OGLE-SMC-CEP-4442	SMC119.1	5522	01:14:22.50	-71:46:20.7	14.903	15.623	5.9622133	0.0000117
OGLE-SMC-CEP-4443	SMC118.4	11	01:14:23.48	-71:57:45.3	13.676	14.354	11.2510808	0.0000291
OGLE-SMC-CEP-4444	SMC115.3	0	01:14:28.07	-72:39:53.6	12.144	12.969	41.8188000	0.0012766
OGLE-SMC-CEP-4445	SMC116.2	174	01:14:28.31	-73:24:34.4	16.895	17.537	1.5758609	0.0000008
OGLE-SMC-CEP-4446	SMC115.4	168	01:14:32.21	-72:32:13.5	16.611	17.117	0.9393382	0.0000005
OGLE-SMC-CEP-4447	SMC119.1	5525	01:14:34.07	-71:44:37.4	15.273	16.015	4.5937744	0.0000097
OGLE-SMC-CEP-4448	SMC118.2	97	01:14:34.12	-72:14:00.0	15.407	15.960	2.2608993	0.0000060
OGLE-SMC-CEP-4449	SMC119.3	6367	01:14:37.22	-71:30:00.4	15.871	16.572	2.9499472	0.0000029
OGLE-SMC-CEP-4450	SMC115.2	197	01:14:37.69	-72:48:20.6	16.593	17.221	1.5766506	0.0000010
OGLE-SMC-CEP-4451	SMC115.1	158	01:14:38.86	-72:54:49.2	16.345	17.000	2.0229348	0.0000022
OGLE-SMC-CEP-4452	SMC115.3	41	01:14:39.59	-72:37:39.4	15.524	16.187	3.4083965	0.0000027
OGLE-SMC-CEP-4453	SMC115.4	82	01:14:39.84	-72:29:54.5	16.246	16.717	1.0379968	0.0000008
OGLE-SMC-CEP-4454	SMC119.1	5564	01:14:40.74	-71:47:24.6	15.958	16.547	2.5790527	0.0000015
OGLE-SMC-CEP-4455	SMC116.3	230	01:14:41.91	-73:11:43.5	16.848	17.331	0.7395165	0.0000006
OGLE-SMC-CEP-4456	SMC119.1	5507	01:14:42.65	-71:44:19.4	14.380	15.150	9.4782956	0.0000665
OGLE-SMC-CEP-4457	SMC115.2	202	01:14:44.84	-72:50:21.2	16.722	17.246	0.8630532	0.0000011
OGLE-SMC-CEP-4458	SMC116.2	194	01:14:45.33	-73:22:49.7	17.324	17.882	0.8021021	0.0000011
OGLE-SMC-CEP-4459	SMC119.3	6377	01:14:48.32	-71:29:53.3	16.134	16.700	1.6142058	0.0000027
OGLE-SMC-CEP-4460	SMC119.3	6379	01:14:50.35	-71:33:08.9	15.747	16.251	1.8850735	0.0000021
OGLE-SMC-CEP-4461	SMC116.2	209	01:14:52.01	-73:24:20.8	16.804	17.275	0.7629755	0.0000004
OGLE-SMC-CEP-4462	SMC115.2	92	01:14:52.04	-72:48:59.7	15.491	16.106	2.1365599	0.0000045
OGLE-SMC-CEP-4463	SMC119.3	6311	01:14:52.34	-71:32:54.0	15.361	15.880	4.0990212	0.0000034
OGLE-SMC-CEP-4464	SMC115.2	209	01:14:53.64	-72:47:14.7	16.826	17.517	1.6971512	0.0000011
OGLE-SMC-CEP-4465	SMC115.3	551	01:14:57.12	-72:40:01.1	18.077	18.598	0.4216626	0.0000004
OGLE-SMC-CEP-4466	SMC116.3	251	01:14:59.12	-73:13:15.8	16.836	17.392	1.2342095	0.0000006
OGLE-SMC-CEP-4467	SMC118.1	5326	01:15:00.58	-72:25:52.5	15.354	15.885	2.0523695	0.0000047
OGLE-SMC-CEP-4468	SMC115.3	257	01:15:03.27	-72:41:20.4	16.761	17.396	1.5787431	0.0000011
OGLE-SMC-CEP-4469	SMC115.4	92	01:15:04.27	-72:34:35.4	16.111	16.807	2.2913719	0.0000028
OGLE-SMC-CEP-4470	SMC119.2	5655	01:15:04.48	-71:37:48.9	15.439	16.139	2.9238005	0.0000063
OGLE-SMC-CEP-4471	SMC119.4	5270	01:15:04.71	-71:17:11.3	16.749	17.274	1.0040415	0.0000009
OGLE-SMC-CEP-4472	SMC115.2	97	01:15:05.52	-72:46:13.3	16.126	16.812	2.3377343	0.0000026
OGLE-SMC-CEP-4473	SMC119.2	5657	01:15:06.66	-71:41:39.1	15.343	16.057	4.8148526	0.0000102
OGLE-SMC-CEP-4474	SMC118.4	4287	01:15:07.75	-71:52:51.4	15.518	16.074	2.1972374	0.0000026
OGLE-SMC-CEP-4475	SMC117.1	26	01:15:11.38	-74:06:31.0	15.911	16.616	2.4349598	0.0000022
OGLE-SMC-CEP-4476	SMC115.4	212	01:15:12.06	-72:34:38.3	16.684	17.226	1.0203643	0.0000028
OGLE-SMC-CEP-4477	SMC115.3	129	01:15:13.67	-72:41:26.8	16.159	16.603	1.1796927	0.0000022
OGLE-SMC-CEP-4478	SMC115.3	17	01:15:18.82	-72:41:44.3	13.636	14.455	13.1903708	0.0000800
OGLE-SMC-CEP-4479	SMC118.4	4291	01:15:19.51	-71:54:14.6	16.310	16.764	1.0319460	0.0000026
OGLE-SMC-CEP-4480	SMC115.3	6747	01:15:24.18	-72:42:07.6	17.451	18.070	0.7155515	0.0000007
